team_no	start	end	attempt_no	turn_no	event_no	subject	verb	object
35	0.379	0.379	1	1	1	R	shows	observe gesture
35	0.465	0.465	1	1	2	R	says	So, Sally and Anne, let's start building the tracks. I count on you guys. Are you ready? Also, you need to play this game together, as both of you will see different views at all times. You can talk now to help each other. To see my instructions again, check the information icon on your screens. Time to play. Let's Go!
35	44.481	44.481	1	1	7	A	adds	Zermatt-Davos (4-9)
35	51.112	51.112	1	1	10	B	presses	help (enabled)
35	53.214	53.214	1	1	12	A	presses	help (enabled)
35	54.014	54.014	1	1	13	R	shows	thinking gesture
35	54.017	54.017	1	1	14	R	says	(Hmm) I see.
35	98.897	98.897	1	1	15	R	shows	observe gesture
35	134.252	134.252	1	1	18	B	presses	help (enabled)
35	134.684	134.684	1	1	20	A	presses	help (enabled)
35	139.220	139.220	1	1	22	A	adds	Luzern-Zermatt (1-4)
35	145.419	145.419	1	2	27	B	removes	Zermatt-Davos (4-9)
35	149.131	149.131	1	2	37	A	presses	help (enabled)
35	150.888	150.888	1	2	38	B	adds	Zermatt-Davos (4-9)
35	154.569	154.569	1	3	42	A	presses	help (enabled)
35	155.568	155.568	1	3	45	A	presses	help (enabled)
35	160.100	160.100	1	3	47	A	adds	Zermatt-Interlaken (4-5)
35	164.215	164.215	1	3	51	A	presses	help (enabled)
35	170.214	170.214	1	3	53	B	presses	help (enabled)
35	178.029	178.029	1	3	56	A	presses	help (enabled)
35	200.662	200.662	1	3	58	A	presses	help (enabled)
35	207.894	207.894	1	3	60	A	presses	help (enabled)
35	209.974	209.974	1	3	62	B	presses	help (enabled)
35	211.987	211.987	1	3	64	A	adds	Interlaken-Montreux (5-6)
35	215.761	215.761	1	4	66	A	presses	help (enabled)
35	223.295	223.295	1	4	73	A	presses	help (enabled)
35	223.542	223.542	1	4	74	B	adds	Montreux-Neuchatel (6-7)
35	223.921	223.921	1	4	76	A	presses	help (enabled)
35	224.686	224.686	1	4	78	A	presses	help (enabled)
35	225.453	225.453	1	4	80	A	presses	help (enabled)
35	230.228	230.228	1	4	85	A	presses	help (enabled)
35	232.628	232.628	1	4	89	B	removes	Luzern-Zermatt (1-4)
35	233.460	233.460	1	5	92	A	presses	help (enabled)
35	233.915	233.915	1	5	94	A	presses	help (enabled)
35	234.703	234.703	1	5	96	A	presses	help (enabled)
35	238.547	238.547	1	5	99	A	adds	Luzern-Zermatt (1-4)
35	242.783	242.783	1	5	101	A	adds	Interlaken-Bern (5-3)
35	249.445	249.445	1	6	104	B	adds	Gallen-Davos (8-9)
35	253.482	253.482	1	6	106	B	adds	Zurich-Gallen (2-8)
35	279.252	279.252	1	7	108	B	presses	help (enabled)
35	285.752	285.752	1	7	114	A	presses	help (enabled)
35	287.433	287.433	1	7	117	A	presses	help (enabled)
35	287.839	287.839	1	7	119	A	presses	help (enabled)
35	288.380	288.380	1	7	121	A	presses	help (enabled)
35	288.843	288.843	1	7	123	A	presses	help (enabled)
35	289.492	289.492	1	7	125	A	presses	help (enabled)
35	291.073	291.073	1	7	128	A	presses	help (enabled)
35	295.737	295.737	1	7	130	A	presses	help (enabled)
35	300.781	300.781	1	7	132	A	adds	Basel-Neuchatel (0-7)
35	300.978	300.978	1	7	133	R	shows	observe gesture
35	325.354	325.354	1	7	138	A	removes	Basel-Neuchatel (0-7)
35	330.174	330.174	1	8	144	B	adds	Basel-Zurich (0-2)
