team_no	start	end	attempt_no	turn_no	event_no	subject	verb	object
21	0.336	0.336	1	1	1	R	shows	observe gesture
21	0.413	0.413	1	1	2	R	says	So, Sally and Anne, let's start building the tracks. I count on you guys. Are you ready? Also, you need to play this game together, as both of you will see different views at all times. You can talk now to help each other. To see my instructions again, check the information icon on your screens. Time to play. Let's Go!
21	43.121	43.121	1	1	5	A	adds	Zermatt-Montreux (4-6)
21	46.526	46.526	1	1	10	A	adds	Zermatt-Davos (4-9)
21	53.733	53.733	1	2	13	R	shows	thinking gesture
21	53.777	53.777	1	2	14	R	says	(Hmm) I see.
21	98.733	98.733	1	2	35	R	shows	observe gesture
21	105.467	105.467	1	2	37	B	adds	Zermatt-Interlaken (4-5)
21	117.119	117.119	1	2	40	B	adds	Interlaken-Neuchatel (5-7)
21	128.673	128.673	1	3	42	A	presses	help (enabled)
21	128.731	128.731	1	3	44	B	presses	help (enabled)
21	180.591	180.591	1	3	47	A	adds	Luzern-Zermatt (1-4)
21	196.161	196.161	1	3	49	A	adds	Luzern-Zurich (1-2)
21	207.166	207.166	1	4	51	B	adds	Montreux-Neuchatel (6-7)
21	209.208	209.208	1	4	53	B	adds	Interlaken-Montreux (5-6)
21	216.506	216.506	1	5	55	A	adds	Luzern-Interlaken (1-5)
21	219.239	219.239	1	5	58	A	adds	Luzern-Bern (1-3)
21	236.202	236.202	1	6	60	B	adds	Interlaken-Bern (5-3)
21	248.485	248.485	1	6	62	B	adds	Zurich-Gallen (2-8)
21	265.897	265.897	1	7	76	A	adds	Basel-Bern (0-3)
21	266.258	266.258	1	7	77	R	shows	observe gesture
21	278.733	278.733	1	7	78	R	shows	observe gesture
21	281.114	281.114	1	7	83	B	presses	submit (enabled)
21	281.332	281.332	1	7	84	A	adds	Basel-Neuchatel (0-7)
21	296.110	296.110	1	8	88	B	adds	Gallen-Davos (8-9)
21	301.956	301.956	1	8	90	B	adds	Zurich-Davos (2-9)
21	306.137	306.137	1	9	92	A	adds	Zurich-Bern (2-3)
21	307.942	307.942	1	9	95	B	presses	submit (enabled)
21	308.200	308.200	1	9	96	A	adds	Basel-Zurich (0-2)
21	313.923	313.923	1	10	98	B	adds	Luzern-Davos (1-9)
21	326.475	326.475	1	10	104	A	presses	submit (enabled)
21	327.184	327.184	1	10	106	B	presses	submit (enabled)
21	327.215	327.215	1	10	107	T	submits	cost=59 (opt_cost=22)
21	327.420	327.420	1	10	108	R	shows	talking emotion
21	327.421	327.421	1	10	109	R	shows	up_left gesture
21	327.597	327.597	1	10	110	R	says	You are not that far from the minimum; the difference is only 37 Francs. I am sure you can do it.
21	336.727	336.727	1	10	111	R	shows	talking emotion
21	336.728	336.728	1	10	112	R	shows	point_front gesture
21	336.859	336.859	1	10	113	R	says	By the way, you guys now also have the button on the bottom of your screen in the abstract view for comparing solutions.
21	351.043	351.043	2	10	115	A	presses	help (enabled)
21	352.268	352.268	2	10	117	A	presses	help (enabled)
21	354.607	354.607	2	10	119	A	presses	compare (enabled)
21	423.428	423.428	2	10	125	A	presses	apply (enabled)
21	423.438	423.438	2	10	126	A	loads	[(0, 2), (0, 3), (0, 7), (1, 2), (1, 3), (1, 4), (1, 5), (1, 9), (2, 3), (2, 8), (2, 9), (4, 5), (4, 6), (4, 9), (5, 3), (5, 6), (5, 7), (6, 7), (8, 9)]
21	424.332	424.332	2	10	129	A	presses	apply (enabled)
21	425.195	425.195	2	10	131	A	presses	apply (enabled)
21	426.846	426.846	2	10	133	A	presses	apply (enabled)
21	426.856	426.856	2	10	134	A	loads	[(0, 2), (0, 3), (0, 7), (1, 2), (1, 3), (1, 4), (1, 5), (1, 9), (2, 3), (2, 8), (2, 9), (4, 5), (4, 6), (4, 9), (5, 3), (5, 6), (5, 7), (6, 7), (8, 9)]
21	428.033	428.033	2	10	136	A	presses	apply (enabled)
21	430.069	430.069	2	10	138	A	presses	apply (enabled)
