team_no	start	end	attempt_no	turn_no	event_no	subject	verb	object
6	0.122	0.122	1	1	1	R	shows	observe gesture
6	0.242	0.242	1	1	2	R	says	So, Sally and Anne, let's start building the tracks. I count on you guys. Are you ready? Also, you need to play this game together, as both of you will see different views at all times. You can talk now to help each other. To see my instructions again, check the information icon on your screens. Time to play. Let's Go!
6	53.874	53.874	1	1	8	R	shows	thinking gesture
6	53.877	53.877	1	1	9	R	says	(Hmm) I see.
6	70.243	70.243	1	1	15	B	presses	help (enabled)
6	98.893	98.893	1	1	31	R	shows	observe gesture
6	108.543	108.543	1	1	39	B	presses	submit (disabled)
6	151.671	151.671	1	1	71	A	adds	Zurich-Davos (2-9)
6	158.859	158.859	1	1	73	R	shows	thinking gesture
6	158.888	158.888	1	1	74	R	says	(Hmm) I see.
6	190.639	190.639	1	1	87	A	removes	Zurich-Davos (2-9)
6	195.510	195.510	1	2	90	B	adds	Zurich-Gallen (2-8)
6	195.591	195.591	1	2	92	A	presses	submit (disabled)
6	200.187	200.187	1	2	94	B	adds	Gallen-Davos (8-9)
6	239.970	239.970	1	3	99	A	adds	Basel-Zurich (0-2)
6	267.386	267.386	1	3	103	A	removes	Basel-Zurich (0-2)
6	278.854	278.854	1	4	106	R	shows	observe gesture
6	279.947	279.947	1	4	108	A	presses	submit (disabled)
6	280.577	280.577	1	4	109	B	adds	Zermatt-Davos (4-9)
6	280.930	280.930	1	4	111	A	presses	submit (disabled)
6	281.112	281.112	1	4	113	A	presses	submit (disabled)
6	282.686	282.686	1	4	116	A	presses	submit (disabled)
6	282.897	282.897	1	4	118	A	presses	submit (disabled)
6	283.621	283.621	1	4	120	A	presses	submit (disabled)
6	284.673	284.673	1	4	122	A	presses	submit (disabled)
6	307.705	307.705	1	4	124	B	removes	Zermatt-Davos (4-9)
6	323.304	323.304	1	5	133	A	adds	Luzern-Davos (1-9)
6	332.091	332.091	1	5	135	A	adds	Luzern-Zermatt (1-4)
6	336.494	336.494	1	6	137	B	removes	Luzern-Zermatt (1-4)
6	339.665	339.665	1	6	140	B	removes	Luzern-Davos (1-9)
6	357.037	357.037	1	7	143	A	adds	Zermatt-Davos (4-9)
6	407.970	407.970	1	7	152	A	adds	Zermatt-Montreux (4-6)
6	427.477	427.477	1	8	180	B	adds	Basel-Zurich (0-2)
6	430.374	430.374	1	8	182	B	removes	Basel-Zurich (0-2)
6	451.606	451.606	1	9	188	A	adds	Montreux-Neuchatel (6-7)
6	462.529	462.529	1	9	190	A	adds	Interlaken-Neuchatel (5-7)
6	473.944	473.944	1	10	201	B	adds	Luzern-Interlaken (1-5)
6	479.774	479.774	1	10	203	B	removes	Luzern-Interlaken (1-5)
6	537.996	537.996	1	11	215	A	adds	Interlaken-Bern (5-3)
6	543.156	543.156	1	11	218	A	removes	Interlaken-Bern (5-3)
6	552.145	552.145	1	12	220	B	adds	Luzern-Zurich (1-2)
6	562.070	562.070	1	12	222	B	adds	Luzern-Bern (1-3)
6	570.292	570.292	1	13	228	A	adds	Basel-Bern (0-3)
6	570.506	570.506	1	13	229	R	shows	observe gesture
