team_no	start	end	attempt_no	turn_no	event_no	subject	verb	object
16	0.358	0.358	1	1	1	R	shows	observe gesture
16	0.491	0.491	1	1	2	R	says	So, Sally and Anne, let's start building the tracks. I count on you guys. Are you ready? Also, you need to play this game together, as both of you will see different views at all times. You can talk now to help each other. To see my instructions again, check the information icon on your screens. Time to play. Let's Go!
16	56.118	56.118	1	1	4	R	shows	thinking gesture
16	56.151	56.151	1	1	5	R	says	(Hmm) I see.
16	65.185	65.185	1	1	10	B	presses	help (enabled)
16	81.778	81.778	1	1	12	A	presses	help (enabled)
16	92.417	92.417	1	1	15	A	presses	help (enabled)
16	100.370	100.370	1	1	18	A	adds	Gallen-Davos (8-9)
16	101.118	101.118	1	1	19	R	shows	observe gesture
16	161.118	161.118	1	1	31	R	shows	thinking gesture
16	161.158	161.158	1	1	32	R	says	(Hmm) I see.
16	169.082	169.082	1	1	34	A	adds	Zurich-Gallen (2-8)
16	181.733	181.733	1	2	38	B	adds	Basel-Zurich (0-2)
16	194.269	194.269	1	2	41	B	removes	Basel-Zurich (0-2)
16	205.501	205.501	1	3	44	A	adds	Basel-Zurich (0-2)
16	218.297	218.297	1	3	46	A	adds	Basel-Neuchatel (0-7)
16	225.765	225.765	1	4	48	B	adds	Basel-Bern (0-3)
16	232.563	232.563	1	4	50	B	adds	Interlaken-Neuchatel (5-7)
16	242.130	242.130	1	5	53	A	adds	Interlaken-Montreux (5-6)
16	268.235	268.235	1	5	59	A	removes	Basel-Bern (0-3)
16	276.320	276.320	1	6	62	B	adds	Zermatt-Montreux (4-6)
16	279.911	279.911	1	6	64	B	adds	Luzern-Zermatt (1-4)
16	299.959	299.959	1	7	68	A	adds	Luzern-Bern (1-3)
16	300.291	300.291	1	7	69	R	shows	observe gesture
16	309.949	309.949	1	7	71	B	presses	submit (enabled)
16	328.312	328.312	1	7	72	T	submits	cost=29 (opt_cost=22)
16	329.160	329.160	1	7	74	A	presses	submit (enabled)
16	329.959	329.959	1	7	75	R	shows	talking emotion
16	329.959	329.959	1	7	76	R	shows	up_left gesture
16	330.027	330.027	1	7	77	R	says	You are away from the minimum by 7 Francs. Let's Try again.
16	336.181	336.181	1	7	78	R	shows	talking emotion
16	336.192	336.192	1	7	79	R	shows	point_front gesture
16	336.304	336.304	1	7	80	R	says	By the way, you guys now also have the button on the bottom of your screen in the abstract view for comparing solutions.
16	353.527	353.527	2	7	82	B	presses	compare (enabled)
16	355.090	355.090	2	7	84	A	presses	help (enabled)
16	388.293	388.293	2	7	89	A	adds	Zurich-Bern (2-3)
16	392.234	392.234	2	7	93	A	adds	Basel-Bern (0-3)
16	401.139	401.139	2	8	95	A	presses	compare (enabled)
16	432.050	432.050	2	8	99	B	adds	Zurich-Gallen (2-8)
16	437.296	437.296	2	8	102	A	presses	compare (enabled)
16	441.660	441.660	2	8	104	B	adds	Gallen-Davos (8-9)
16	452.813	452.813	2	9	106	A	adds	Luzern-Davos (1-9)
16	458.380	458.380	2	9	108	A	removes	Luzern-Davos (1-9)
16	461.118	461.118	2	10	109	R	shows	observe gesture
16	464.950	464.950	2	10	111	B	adds	Zermatt-Davos (4-9)
16	472.140	472.140	2	10	113	B	adds	Luzern-Zermatt (1-4)
16	488.714	488.714	2	11	115	A	adds	Luzern-Interlaken (1-5)
16	498.185	498.185	2	11	118	A	removes	Luzern-Interlaken (1-5)
16	501.426	501.426	2	12	120	B	adds	Interlaken-Bern (5-3)
16	505.846	505.846	2	12	122	B	removes	Interlaken-Bern (5-3)
16	511.551	511.551	2	13	125	A	adds	Luzern-Interlaken (1-5)
16	525.859	525.859	2	13	127	A	adds	Zermatt-Interlaken (4-5)
16	527.915	527.915	2	14	130	B	removes	Luzern-Interlaken (1-5)
16	534.829	534.829	2	14	133	B	adds	Interlaken-Montreux (5-6)
16	540.992	540.992	2	15	137	A	removes	Interlaken-Montreux (5-6)
16	543.055	543.055	2	15	140	A	adds	Interlaken-Neuchatel (5-7)
16	548.534	548.534	2	16	142	B	adds	Montreux-Neuchatel (6-7)
16	554.681	554.681	2	16	145	B	presses	submit (enabled)
16	554.774	554.774	2	16	146	T	submits	cost=24 (opt_cost=22)
16	555.689	555.689	2	16	148	A	presses	submit (enabled)
