team_no	start	end	attempt_no	turn_no	event_no	subject	verb	object
28	0.296	0.296	1	1	1	R	shows	observe gesture
28	0.365	0.365	1	1	2	R	says	So, Sally and Anne, let's start building the tracks. I count on you guys. Are you ready? Also, you need to play this game together, as both of you will see different views at all times. You can talk now to help each other. To see my instructions again, check the information icon on your screens. Time to play. Let's Go!
28	33.409	33.409	1	1	4	A	presses	help (enabled)
28	53.276	53.276	1	1	10	B	presses	submit (disabled)
28	53.533	53.533	1	1	11	R	shows	thinking gesture
28	53.555	53.555	1	1	12	R	says	(Hmm) I see.
28	54.545	54.545	1	1	15	B	presses	help (enabled)
28	62.679	62.679	1	1	23	B	presses	submit (disabled)
28	62.984	62.984	1	1	25	B	presses	submit (disabled)
28	71.108	71.108	1	1	32	B	presses	help (enabled)
28	89.632	89.632	1	1	41	A	adds	Zurich-Gallen (2-8)
28	90.743	90.743	1	1	43	B	presses	help (enabled)
28	98.532	98.532	1	1	45	R	shows	observe gesture
28	98.696	98.696	1	1	46	A	adds	Zurich-Bern (2-3)
28	117.974	117.974	1	2	49	B	adds	Basel-Bern (0-3)
28	137.583	137.583	1	2	52	B	adds	Luzern-Bern (1-3)
28	144.535	144.535	1	3	55	A	adds	Luzern-Zermatt (1-4)
28	158.448	158.448	1	3	57	A	adds	Basel-Neuchatel (0-7)
28	158.533	158.533	1	4	58	R	shows	thinking gesture
28	158.575	158.575	1	4	59	R	says	(Hmm) I see.
28	180.308	180.308	1	4	65	B	adds	Interlaken-Bern (5-3)
28	182.633	182.633	1	4	68	B	adds	Interlaken-Montreux (5-6)
28	189.913	189.913	1	5	70	A	adds	Luzern-Davos (1-9)
28	190.282	190.282	1	5	71	R	shows	observe gesture
28	201.042	201.042	1	5	73	B	presses	submit (enabled)
28	201.907	201.907	1	5	75	B	presses	submit (enabled)
28	205.673	205.673	1	5	77	B	presses	submit (enabled)
28	214.931	214.931	1	5	79	A	removes	Luzern-Davos (1-9)
28	219.147	219.147	1	6	82	B	presses	submit (selected)
28	226.100	226.100	1	6	86	A	presses	submit (enabled)
28	226.133	226.133	1	6	87	T	submits	cost=30 (opt_cost=22)
28	226.740	226.740	2	6	88	B	adds	Luzern-Davos (1-9)
28	227.511	227.511	2	6	90	B	presses	submit (enabled)
28	228.443	228.443	2	6	91	R	shows	talking emotion
28	228.445	228.445	2	6	92	R	shows	up_left gesture
28	228.523	228.523	2	6	93	R	says	You are away from the minimum by 8 Francs. Let's Try again.
28	234.838	234.838	2	6	94	R	shows	talking emotion
28	234.840	234.840	2	6	95	R	shows	point_front gesture
28	234.935	234.935	2	6	96	R	says	By the way, you guys now also have the button on the bottom of your screen in the abstract view for comparing solutions.
28	247.386	247.386	2	6	98	A	presses	compare (enabled)
