team_no	start	end	attempt_no	turn_no	event_no	subject	verb	object
18	0.317	0.317	1	1	1	R	shows	observe gesture
18	0.361	0.361	1	1	2	R	says	So, Sally and Anne, let's start building the tracks. I count on you guys. Are you ready? Also, you need to play this game together, as both of you will see different views at all times. You can talk now to help each other. To see my instructions again, check the information icon on your screens. Time to play. Let's Go!
18	53.608	53.608	1	1	4	R	shows	thinking gesture
18	53.626	53.626	1	1	5	R	says	(Hmm) I see.
18	61.429	61.429	1	1	7	A	adds	Zermatt-Davos (4-9)
18	76.769	76.769	1	1	10	B	presses	help (enabled)
18	78.054	78.054	1	1	12	A	presses	help (enabled)
18	98.610	98.610	1	1	13	R	shows	observe gesture
18	110.709	110.709	1	1	15	A	presses	submit (disabled)
18	143.475	143.475	1	1	25	B	presses	help (enabled)
18	153.731	153.731	1	1	27	B	presses	help (enabled)
18	157.068	157.068	1	1	31	B	presses	help (enabled)
18	158.608	158.608	1	1	32	R	shows	thinking gesture
18	158.629	158.629	1	1	33	R	says	(Hmm) I see.
18	173.841	173.841	1	1	35	A	adds	Luzern-Zermatt (1-4)
18	189.366	189.366	1	2	42	B	adds	Zermatt-Montreux (4-6)
18	191.679	191.679	1	2	44	B	adds	Interlaken-Montreux (5-6)
18	219.701	219.701	1	3	59	A	adds	Luzern-Bern (1-3)
18	224.803	224.803	1	3	65	B	presses	help (enabled)
18	225.274	225.274	1	3	67	A	presses	help (enabled)
18	234.128	234.128	1	3	73	A	presses	submit (disabled)
18	251.365	251.365	1	3	79	B	presses	help (enabled)
18	282.818	282.818	1	3	82	A	adds	Zurich-Bern (2-3)
18	289.758	289.758	1	4	84	B	adds	Interlaken-Neuchatel (5-7)
18	291.681	291.681	1	4	86	B	adds	Basel-Neuchatel (0-7)
18	307.225	307.225	1	5	90	A	removes	Basel-Neuchatel (0-7)
18	308.007	308.007	1	5	92	B	presses	help (enabled)
18	339.175	339.175	1	5	97	A	adds	Zurich-Davos (2-9)
18	345.965	345.965	1	6	99	B	adds	Basel-Neuchatel (0-7)
18	351.067	351.067	1	6	101	R	shows	observe gesture
18	351.279	351.279	1	6	102	B	adds	Zurich-Gallen (2-8)
18	387.809	387.809	1	7	106	B	presses	help (enabled)
18	436.998	436.998	1	7	116	A	presses	submit (enabled)
18	437.105	437.105	1	7	117	T	submits	cost=32 (opt_cost=22)
18	437.291	437.291	1	7	118	R	shows	talking emotion
18	437.292	437.292	1	7	119	R	shows	up_left gesture
18	437.408	437.408	1	7	120	R	says	You are not that far from the minimum; the difference is only 10 Francs. I am sure you can do it.
18	437.410	437.410	1	7	122	B	presses	submit (enabled)
18	446.331	446.331	1	7	123	R	shows	talking emotion
18	446.331	446.331	1	7	124	R	shows	point_front gesture
18	446.445	446.445	1	7	125	R	says	By the way, you guys now also have the button on the bottom of your screen in the abstract view for comparing solutions.
18	458.609	458.609	1	7	128	R	shows	observe gesture
18	461.164	461.164	2	7	130	B	presses	compare (enabled)
18	461.246	461.246	2	7	132	B	presses	compare (enabled)
18	467.978	467.978	2	7	135	A	adds	Zermatt-Montreux (4-6)
18	477.563	477.563	2	7	137	B	presses	compare (enabled)
18	486.677	486.677	2	7	141	B	presses	compare (enabled)
18	504.761	504.761	2	7	149	B	presses	compare (enabled)
18	507.828	507.828	2	7	151	B	presses	apply (enabled)
18	507.838	507.838	2	7	152	B	loads	[(0, 7), (1, 3), (1, 4), (2, 3), (2, 8), (2, 9), (4, 6), (4, 9), (5, 6), (5, 7)]
18	509.777	509.777	2	7	154	B	presses	apply (enabled)
18	509.787	509.787	2	7	155	B	loads	[(0, 7), (1, 3), (1, 4), (2, 3), (2, 8), (2, 9), (4, 6), (4, 9), (5, 6), (5, 7)]
18	516.111	516.111	2	7	161	B	presses	submit (enabled)
18	526.942	526.942	2	7	163	A	presses	help (enabled)
18	558.245	558.245	2	7	165	B	presses	compare (enabled)
18	568.346	568.346	2	7	167	B	presses	apply (enabled)
18	568.356	568.356	2	7	168	B	loads	[(0, 7), (1, 3), (1, 4), (2, 3), (2, 8), (2, 9), (4, 6), (4, 9), (5, 6), (5, 7)]
18	568.819	568.819	2	7	170	B	presses	apply (enabled)
18	569.665	569.665	2	7	172	B	presses	apply (enabled)
18	569.675	569.675	2	7	173	B	loads	[(0, 7), (1, 3), (1, 4), (2, 3), (2, 8), (2, 9), (4, 6), (4, 9), (5, 6), (5, 7)]
18	578.609	578.609	2	7	175	R	shows	thinking gesture
18	578.638	578.638	2	7	176	R	says	(Hmm) I see.
18	598.747	598.747	2	7	179	B	presses	submit (enabled)
18	600.443	600.443	2	7	181	A	presses	submit (enabled)
18	600.529	600.529	2	7	182	T	submits	cost=32 (opt_cost=22)
18	600.786	600.786	2	7	183	R	shows	talking emotion
18	600.787	600.787	2	7	184	R	shows	up_left gesture
18	600.865	600.865	2	7	185	R	says	You are not that far from the minimum; the difference is only 10 Francs. I am sure you can do it.
18	608.099	608.099	3	7	188	B	presses	compare (enabled)
18	686.745	686.745	3	7	192	A	adds	Interlaken-Montreux (5-6)
18	717.361	717.361	3	7	197	A	adds	Interlaken-Neuchatel (5-7)
18	725.694	725.694	3	8	200	A	presses	compare (enabled)
18	729.598	729.598	3	8	202	B	adds	Basel-Neuchatel (0-7)
18	734.292	734.292	3	8	205	A	presses	previous (enabled)
18	736.072	736.072	3	8	206	B	adds	Basel-Bern (0-3)
18	829.559	829.559	3	9	216	A	adds	Neuchatel-Bern (7-3)
18	834.846	834.846	3	9	218	A	removes	Neuchatel-Bern (7-3)
18	840.060	840.060	3	10	221	B	adds	Zurich-Bern (2-3)
18	843.591	843.591	3	10	225	B	adds	Luzern-Zurich (1-2)
18	901.205	901.205	3	11	229	A	adds	Luzern-Bern (1-3)
18	925.313	925.313	3	11	232	A	adds	Zurich-Gallen (2-8)
18	937.680	937.680	3	12	234	A	presses	compare (enabled)
18	969.926	969.926	3	12	244	B	removes	Interlaken-Montreux (5-6)
18	977.684	977.684	3	12	250	A	presses	compare (enabled)
18	994.807	994.807	3	12	252	B	adds	Luzern-Zermatt (1-4)
18	1008.446	1008.446	3	13	254	A	adds	Zermatt-Davos (4-9)
18	1015.745	1015.745	3	13	257	A	adds	Zurich-Davos (2-9)
18	1051.940	1051.940	3	14	267	B	adds	Zermatt-Montreux (4-6)
18	1066.496	1066.496	3	14	269	B	removes	Zurich-Davos (2-9)
18	1209.211	1209.211	3	15	274	A	removes	Luzern-Bern (1-3)
18	1222.541	1222.541	3	15	276	A	presses	submit (enabled)
18	1234.097	1234.097	3	15	277	R	shows	talking emotion
18	1234.099	1234.099	3	15	278	R	shows	up_left gesture
18	1234.202	1234.202	3	15	279	R	says	You are away from the minimum by 4 Francs. Let's Try again.
18	1234.243	1234.243	3	15	281	B	presses	submit (enabled)
18	1234.273	1234.273	3	15	282	T	submits	cost=26 (opt_cost=22)
18	1238.608	1238.608	3	15	283	R	shows	observe gesture
18	1238.623	1238.623	3	15	284	R	says	So guys,..You have 5 more minutes to find the best solution. You can do it!
18	1276.336	1276.336	4	15	286	A	adds	Montreux-Neuchatel (6-7)
18	1293.201	1293.201	4	15	289	A	adds	Interlaken-Montreux (5-6)
18	1306.855	1306.855	4	16	291	B	removes	Interlaken-Montreux (5-6)
18	1309.910	1309.910	4	16	294	B	adds	Basel-Neuchatel (0-7)
18	1332.154	1332.154	4	17	296	B	presses	compare (enabled)
18	1359.001	1359.001	4	17	299	A	adds	Zermatt-Montreux (4-6)
18	1369.877	1369.877	4	17	301	A	adds	Zermatt-Davos (4-9)
18	1375.994	1375.994	4	18	303	B	adds	Gallen-Davos (8-9)
18	1397.840	1397.840	4	18	311	B	adds	Zurich-Gallen (2-8)
18	1405.708	1405.708	4	19	313	A	adds	Luzern-Zurich (1-2)
18	1429.913	1429.913	4	19	317	A	adds	Zurich-Bern (2-3)
18	1434.563	1434.563	4	20	319	B	adds	Basel-Bern (0-3)
