team_no	start	end	attempt_no	turn_no	event_no	subject	verb	object
33	0.342	0.342	1	1	1	R	shows	observe gesture
33	0.407	0.407	1	1	2	R	says	So, Sally and Anne, let's start building the tracks. I count on you guys. Are you ready? Also, you need to play this game together, as both of you will see different views at all times. You can talk now to help each other. To see my instructions again, check the information icon on your screens. Time to play. Let's Go!
33	44.461	44.461	1	1	4	A	adds	Interlaken-Montreux (5-6)
33	46.808	46.808	1	1	7	A	adds	Zermatt-Montreux (4-6)
33	51.492	51.492	1	2	10	A	presses	help (enabled)
33	53.970	53.970	1	2	11	R	shows	thinking gesture
33	53.982	53.982	1	2	12	R	says	(Hmm) I see.
33	54.764	54.764	1	2	14	B	presses	help (enabled)
33	98.969	98.969	1	2	15	R	shows	observe gesture
33	105.874	105.874	1	2	23	A	presses	submit (disabled)
33	121.496	121.496	1	2	27	B	adds	Zermatt-Interlaken (4-5)
33	147.876	147.876	1	2	29	B	adds	Zermatt-Davos (4-9)
33	153.221	153.221	1	3	31	A	adds	Luzern-Zermatt (1-4)
33	154.768	154.768	1	3	33	A	adds	Luzern-Bern (1-3)
33	156.361	156.361	1	4	35	B	presses	help (enabled)
33	158.970	158.970	1	4	36	R	shows	thinking gesture
33	159.003	159.003	1	4	37	R	says	(Hmm) I see.
33	171.068	171.068	1	4	39	B	adds	Montreux-Neuchatel (6-7)
33	181.143	181.143	1	4	41	B	adds	Neuchatel-Bern (7-3)
33	186.513	186.513	1	5	44	A	adds	Gallen-Davos (8-9)
33	189.735	189.735	1	5	46	A	adds	Zurich-Gallen (2-8)
33	197.290	197.290	1	6	48	R	shows	observe gesture
33	197.969	197.969	1	6	49	B	adds	Basel-Neuchatel (0-7)
33	221.410	221.410	1	6	53	B	adds	Basel-Zurich (0-2)
33	238.896	238.896	1	7	57	A	adds	Luzern-Zurich (1-2)
33	241.796	241.796	1	7	59	A	adds	Basel-Bern (0-3)
33	244.341	244.341	1	8	61	A	presses	submit (enabled)
33	248.528	248.528	1	8	63	B	adds	Interlaken-Bern (5-3)
33	253.445	253.445	1	8	68	B	adds	Luzern-Davos (1-9)
33	265.767	265.767	1	9	70	A	adds	Luzern-Interlaken (1-5)
33	281.340	281.340	1	9	73	A	adds	Zurich-Bern (2-3)
33	286.711	286.711	1	10	75	B	adds	Interlaken-Neuchatel (5-7)
33	295.625	295.625	1	10	82	B	adds	Zurich-Davos (2-9)
33	299.903	299.903	1	11	84	A	presses	submit (enabled)
33	301.240	301.240	1	11	85	T	submits	cost=64 (opt_cost=22)
33	301.427	301.427	1	11	86	R	shows	talking emotion
33	301.427	301.427	1	11	87	R	shows	up_left gesture
33	301.516	301.516	1	11	88	R	says	You are not that far from the minimum; the difference is only 42 Francs. I am sure you can do it.
33	302.037	302.037	1	11	90	B	presses	submit (enabled)
33	310.657	310.657	1	11	91	R	shows	talking emotion
33	310.658	310.658	1	11	92	R	shows	point_front gesture
33	310.754	310.754	1	11	93	R	says	By the way, you guys now also have the button on the bottom of your screen in the abstract view for comparing solutions.
33	321.182	321.182	2	11	95	A	presses	help (enabled)
33	324.728	324.728	2	11	97	B	presses	compare (enabled)
33	327.994	327.994	2	11	100	B	presses	apply (enabled)
33	328.004	328.004	2	11	101	B	loads	[(0, 2), (0, 3), (0, 7), (1, 2), (1, 3), (1, 4), (1, 5), (1, 9), (2, 3), (2, 8), (2, 9), (4, 5), (4, 6), (4, 9), (5, 3), (5, 6), (5, 7), (6, 7), (7, 3), (8, 9)]
33	339.604	339.604	2	11	103	A	removes	Luzern-Interlaken (1-5)
33	345.139	345.139	2	11	107	A	removes	Neuchatel-Bern (7-3)
33	377.936	377.936	2	12	109	B	removes	Luzern-Davos (1-9)
33	384.379	384.379	2	12	112	B	removes	Zurich-Davos (2-9)
33	389.448	389.448	2	13	115	A	removes	Luzern-Bern (1-3)
33	390.064	390.064	2	13	117	B	presses	submit (enabled)
33	397.271	397.271	2	13	119	A	removes	Interlaken-Bern (5-3)
33	397.303	397.303	2	14	121	B	presses	submit (enabled)
33	400.773	400.773	2	14	123	A	presses	compare (enabled)
33	402.753	402.753	2	14	125	A	presses	apply (enabled)
33	402.763	402.763	2	14	126	A	loads	[(0, 2), (0, 3), (0, 7), (1, 2), (1, 3), (1, 4), (1, 5), (1, 9), (2, 3), (2, 8), (2, 9), (4, 5), (4, 6), (4, 9), (5, 3), (5, 6), (5, 7), (6, 7), (7, 3), (8, 9)]
33	404.172	404.172	2	14	128	A	presses	apply (enabled)
33	410.886	410.886	2	14	131	A	presses	compare (enabled)
33	417.083	417.083	2	14	133	B	removes	Zurich-Davos (2-9)
33	421.940	421.940	2	14	138	B	removes	Luzern-Zermatt (1-4)
33	427.716	427.716	2	15	141	A	removes	Neuchatel-Bern (7-3)
33	433.735	433.735	2	15	143	A	removes	Luzern-Interlaken (1-5)
33	440.110	440.110	2	16	145	B	removes	Interlaken-Bern (5-3)
33	443.976	443.976	2	16	147	B	removes	Luzern-Zurich (1-2)
33	448.074	448.074	2	17	149	A	presses	submit (enabled)
33	448.125	448.125	2	17	150	T	submits	cost=42 (opt_cost=22)
33	448.161	448.161	2	17	152	B	presses	submit (enabled)
33	448.405	448.405	2	17	153	R	shows	talking emotion
33	448.408	448.408	2	17	154	R	shows	up_left gesture
33	448.504	448.504	2	17	155	R	says	You are not that far from the minimum; the difference is only 20 Francs. I am sure you can do it.
33	458.970	458.970	2	17	156	R	shows	observe gesture
33	474.726	474.726	3	17	158	B	presses	compare (enabled)
33	478.141	478.141	3	17	161	B	presses	previous (enabled)
33	478.458	478.458	3	17	162	A	adds	Gallen-Davos (8-9)
33	479.463	479.463	3	17	165	B	presses	compare (enabled)
33	479.496	479.496	3	17	166	B	presses	next (enabled)
33	480.034	480.034	3	17	167	A	adds	Zurich-Gallen (2-8)
33	492.063	492.063	3	18	172	B	adds	Luzern-Zurich (1-2)
33	496.536	496.536	3	18	175	B	adds	Basel-Zurich (0-2)
33	511.816	511.816	3	19	180	A	adds	Basel-Bern (0-3)
33	514.116	514.116	3	19	182	A	adds	Basel-Neuchatel (0-7)
33	542.938	542.938	3	20	192	B	adds	Zermatt-Davos (4-9)
33	550.022	550.022	3	20	194	B	adds	Zermatt-Montreux (4-6)
33	552.761	552.761	3	21	196	A	adds	Interlaken-Montreux (5-6)
33	554.130	554.130	3	21	198	A	adds	Interlaken-Neuchatel (5-7)
33	556.365	556.365	3	22	200	A	presses	submit (enabled)
33	563.963	563.963	3	22	201	T	submits	cost=31 (opt_cost=22)
33	564.196	564.196	3	22	202	R	shows	talking emotion
33	564.197	564.197	3	22	203	R	shows	up_left gesture
