team_no	start	end	attempt_no	turn_no	event_no	subject	verb	object
23	0.217	0.217	1	1	1	R	shows	observe gesture
23	0.302	0.302	1	1	2	R	says	So, Sally and Anne, let's start building the tracks. I count on you guys. Are you ready? Also, you need to play this game together, as both of you will see different views at all times. You can talk now to help each other. To see my instructions again, check the information icon on your screens. Time to play. Let's Go!
23	34.489	34.489	1	1	4	B	presses	help (enabled)
23	36.357	36.357	1	1	6	B	presses	help (enabled)
23	40.875	40.875	1	1	9	A	adds	Luzern-Bern (1-3)
23	42.218	42.218	1	1	13	B	presses	submit (disabled)
23	42.642	42.642	1	1	14	A	adds	Luzern-Zermatt (1-4)
23	51.468	51.468	1	2	20	B	adds	Zermatt-Davos (4-9)
23	53.594	53.594	1	2	22	R	shows	thinking gesture
23	53.605	53.605	1	2	23	R	says	(Hmm) I see.
23	54.902	54.902	1	2	25	B	adds	Basel-Bern (0-3)
23	57.601	57.601	1	3	27	A	adds	Zurich-Bern (2-3)
23	60.538	60.538	1	3	29	A	adds	Zurich-Gallen (2-8)
23	68.223	68.223	1	4	36	B	adds	Basel-Neuchatel (0-7)
23	78.793	78.793	1	4	41	B	adds	Zurich-Davos (2-9)
23	81.940	81.940	1	5	43	A	adds	Interlaken-Neuchatel (5-7)
23	86.248	86.248	1	5	50	A	adds	Interlaken-Montreux (5-6)
23	87.012	87.012	1	6	52	R	shows	observe gesture
23	90.784	90.784	1	6	54	B	adds	Zermatt-Interlaken (4-5)
23	96.462	96.462	1	6	56	B	adds	Montreux-Neuchatel (6-7)
23	98.221	98.221	1	7	58	A	presses	submit (enabled)
23	145.189	145.189	1	7	65	A	presses	submit (selected)
23	146.278	146.278	1	7	67	A	presses	submit (enabled)
23	149.979	149.979	1	7	68	T	submits	cost=37 (opt_cost=22)
23	150.491	150.491	1	7	70	B	presses	submit (enabled)
23	150.885	150.885	1	7	71	R	shows	talking emotion
23	150.885	150.885	1	7	72	R	shows	up_left gesture
23	150.960	150.960	1	7	73	R	says	You are not that far from the minimum; the difference is only 15 Francs. I am sure you can do it.
23	158.679	158.679	1	7	74	R	shows	thinking gesture
23	158.685	158.685	1	7	75	R	says	(Hmm) I see.
23	160.142	160.142	1	7	76	R	shows	talking emotion
23	160.142	160.142	1	7	77	R	shows	point_front gesture
23	160.231	160.231	1	7	78	R	says	By the way, you guys now also have the button on the bottom of your screen in the abstract view for comparing solutions.
23	175.184	175.184	2	7	82	B	presses	compare (enabled)
23	181.900	181.900	2	7	84	A	adds	Zermatt-Davos (4-9)
23	183.524	183.524	2	7	86	A	adds	Luzern-Zermatt (1-4)
23	189.630	189.630	2	8	88	A	presses	compare (enabled)
23	202.687	202.687	2	8	96	B	removes	Zermatt-Davos (4-9)
23	207.189	207.189	2	8	101	B	adds	Zermatt-Davos (4-9)
23	216.065	216.065	2	9	108	A	adds	Luzern-Bern (1-3)
23	218.910	218.910	2	9	110	A	adds	Zurich-Bern (2-3)
23	236.651	236.651	2	10	123	B	adds	Neuchatel-Bern (7-3)
23	239.397	239.397	2	10	125	B	adds	Basel-Neuchatel (0-7)
23	247.061	247.061	2	11	132	B	presses	apply (enabled)
23	247.071	247.071	2	11	133	B	loads	[(0, 3), (0, 7), (1, 3), (1, 4), (2, 3), (2, 8), (2, 9), (4, 5), (4, 9), (5, 6), (5, 7), (6, 7), (7, 3)]
23	248.657	248.657	2	11	135	B	presses	compare (enabled)
23	251.867	251.867	2	11	139	A	removes	Montreux-Neuchatel (6-7)
23	255.514	255.514	2	11	141	A	removes	Zermatt-Interlaken (4-5)
23	259.953	259.953	2	12	143	B	adds	Interlaken-Bern (5-3)
23	261.964	261.964	2	12	145	B	adds	Luzern-Interlaken (1-5)
23	265.068	265.068	2	13	149	A	removes	Zurich-Davos (2-9)
23	275.431	275.431	2	13	154	A	removes	Luzern-Interlaken (1-5)
23	278.630	278.630	2	14	156	R	shows	observe gesture
23	279.728	279.728	2	14	157	B	adds	Zermatt-Interlaken (4-5)
23	281.695	281.695	2	14	159	B	adds	Zermatt-Montreux (4-6)
23	285.489	285.489	2	15	162	A	removes	Zermatt-Montreux (4-6)
23	287.016	287.016	2	15	164	A	removes	Zermatt-Interlaken (4-5)
23	297.963	297.963	2	16	166	B	adds	Neuchatel-Bern (7-3)
23	304.939	304.939	2	16	169	B	adds	Gallen-Davos (8-9)
23	312.783	312.783	2	17	171	B	presses	compare (enabled)
23	315.152	315.152	2	17	173	B	presses	help (enabled)
23	317.636	317.636	2	17	175	A	presses	help (enabled)
23	335.900	335.900	2	17	178	A	removes	Neuchatel-Bern (7-3)
23	339.240	339.240	2	17	181	A	removes	Gallen-Davos (8-9)
23	347.222	347.222	2	18	184	B	adds	Luzern-Interlaken (1-5)
