team_no	start	end	attempt_no	turn_no	event_no	subject	verb	object
22	0.355	0.355	1	1	1	R	shows	observe gesture
22	0.462	0.462	1	1	2	R	says	So, Sally and Anne, let's start building the tracks. I count on you guys. Are you ready? Also, you need to play this game together, as both of you will see different views at all times. You can talk now to help each other. To see my instructions again, check the information icon on your screens. Time to play. Let's Go!
22	49.175	49.175	1	1	5	A	adds	Gallen-Davos (8-9)
22	54.297	54.297	1	1	6	R	shows	thinking gesture
22	54.339	54.339	1	1	7	R	says	(Hmm) I see.
22	58.118	58.118	1	1	12	B	presses	submit (disabled)
22	66.697	66.697	1	1	19	A	adds	Zurich-Gallen (2-8)
22	84.486	84.486	1	2	23	B	adds	Luzern-Zurich (1-2)
22	86.242	86.242	1	2	25	B	removes	Luzern-Zurich (1-2)
22	110.893	110.893	1	3	39	A	presses	help (enabled)
22	114.251	114.251	1	3	41	B	presses	help (enabled)
22	127.920	127.920	1	3	45	A	adds	Luzern-Zurich (1-2)
22	150.277	150.277	1	3	47	A	adds	Luzern-Zermatt (1-4)
22	156.386	156.386	1	4	52	B	adds	Luzern-Bern (1-3)
22	157.590	157.590	1	4	58	A	presses	submit (disabled)
22	157.787	157.787	1	4	60	A	presses	submit (disabled)
22	159.297	159.297	1	4	61	R	shows	thinking gesture
22	159.315	159.315	1	4	62	R	says	(Hmm) I see.
22	165.830	165.830	1	4	69	B	adds	Basel-Bern (0-3)
22	195.971	195.971	1	5	76	A	removes	Basel-Bern (0-3)
22	202.193	202.193	1	5	78	A	adds	Interlaken-Bern (5-3)
22	215.895	215.895	1	6	81	B	removes	Interlaken-Bern (5-3)
22	224.819	224.819	1	6	90	B	adds	Zermatt-Montreux (4-6)
22	232.493	232.493	1	7	92	A	removes	Zermatt-Montreux (4-6)
22	251.612	251.612	1	7	94	A	adds	Zermatt-Montreux (4-6)
22	256.396	256.396	1	8	96	B	adds	Interlaken-Montreux (5-6)
22	258.005	258.005	1	8	98	B	adds	Interlaken-Neuchatel (5-7)
22	262.847	262.847	1	9	100	A	adds	Basel-Neuchatel (0-7)
22	263.083	263.083	1	9	101	R	shows	observe gesture
22	279.297	279.297	1	9	102	R	shows	observe gesture
22	284.450	284.450	1	9	105	A	presses	submit (enabled)
22	288.805	288.805	1	9	108	A	presses	submit (enabled)
22	289.351	289.351	1	9	110	B	presses	submit (enabled)
22	289.385	289.385	1	9	111	T	submits	cost=26 (opt_cost=22)
22	289.627	289.627	1	9	112	R	shows	talking emotion
22	289.633	289.633	1	9	113	R	shows	up_left gesture
22	289.723	289.723	1	9	114	R	says	You are not that far from the minimum; the difference is only 4 Francs. I am sure you can do it.
22	298.491	298.491	1	9	115	R	shows	talking emotion
22	298.492	298.492	1	9	116	R	shows	point_front gesture
22	298.606	298.606	1	9	117	R	says	By the way, you guys now also have the button on the bottom of your screen in the abstract view for comparing solutions.
22	311.457	311.457	2	9	119	B	presses	compare (enabled)
22	315.305	315.305	2	9	121	A	presses	help (enabled)
22	316.660	316.660	2	9	123	A	presses	help (enabled)
22	343.474	343.474	2	9	126	A	adds	Luzern-Zermatt (1-4)
22	348.224	348.224	2	9	132	A	removes	Luzern-Zermatt (1-4)
22	361.298	361.298	2	10	135	A	presses	compare (enabled)
22	364.643	364.643	2	10	137	A	presses	apply (enabled)
22	364.653	364.653	2	10	138	A	loads	[(0, 7), (1, 2), (1, 3), (1, 4), (2, 8), (4, 6), (5, 6), (5, 7), (8, 9)]
22	366.372	366.372	2	10	140	A	presses	apply (enabled)
22	366.382	366.382	2	10	141	A	loads	[(0, 7), (1, 2), (1, 3), (1, 4), (2, 8), (4, 6), (5, 6), (5, 7), (8, 9)]
22	366.414	366.414	2	10	142	B	adds	Zermatt-Davos (4-9)
22	367.426	367.426	2	10	144	A	presses	apply (enabled)
22	377.803	377.803	2	10	149	B	removes	Zermatt-Davos (4-9)
22	387.406	387.406	2	11	151	B	adds	Basel-Zurich (0-2)
22	404.803	404.803	2	12	155	A	removes	Basel-Neuchatel (0-7)
22	408.060	408.060	2	12	157	A	removes	Basel-Zurich (0-2)
22	418.580	418.580	2	13	169	A	presses	help (enabled)
22	419.037	419.037	2	13	171	A	presses	help (enabled)
22	419.734	419.734	2	13	174	A	presses	help (enabled)
22	419.937	419.937	2	13	176	A	presses	help (enabled)
22	420.115	420.115	2	13	178	A	presses	help (enabled)
22	420.608	420.608	2	13	180	A	presses	help (enabled)
22	431.814	431.814	2	13	182	B	removes	Luzern-Bern (1-3)
22	434.792	434.792	2	13	186	B	adds	Luzern-Bern (1-3)
22	439.896	439.896	2	14	188	A	removes	Luzern-Bern (1-3)
