team_no	start	end	attempt_no	turn_no	event_no	subject	verb	object
37	0.210	0.210	1	1	1	R	shows	observe gesture
37	0.297	0.297	1	1	2	R	says	So, Sally and Anne, let's start building the tracks. I count on you guys. Are you ready? Also, you need to play this game together, as both of you will see different views at all times. You can talk now to help each other. To see my instructions again, check the information icon on your screens. Time to play. Let's Go!
37	54.111	54.111	1	1	3	R	shows	thinking gesture
37	54.117	54.117	1	1	4	R	says	(Hmm) I see.
37	56.225	56.225	1	1	6	A	presses	help (enabled)
37	60.795	60.795	1	1	8	B	presses	help (enabled)
37	97.318	97.318	1	1	12	A	adds	Interlaken-Montreux (5-6)
37	98.622	98.622	1	1	14	A	adds	Interlaken-Neuchatel (5-7)
37	98.987	98.987	1	2	15	R	shows	observe gesture
37	107.594	107.594	1	2	18	B	adds	Basel-Neuchatel (0-7)
37	114.524	114.524	1	2	22	B	adds	Basel-Bern (0-3)
37	124.003	124.003	1	3	24	A	adds	Zurich-Bern (2-3)
37	127.317	127.317	1	3	26	A	adds	Zurich-Gallen (2-8)
37	134.676	134.676	1	4	30	B	adds	Gallen-Davos (8-9)
37	139.610	139.610	1	4	35	A	presses	help (enabled)
37	144.387	144.387	1	4	37	B	adds	Zermatt-Davos (4-9)
37	148.050	148.050	1	5	39	A	adds	Luzern-Zermatt (1-4)
37	151.458	151.458	1	5	40	R	shows	observe gesture
37	158.998	158.998	1	5	41	R	shows	thinking gesture
37	159.011	159.011	1	5	42	R	says	(Hmm) I see.
37	169.136	169.136	1	5	44	A	presses	submit (enabled)
37	171.347	171.347	1	5	45	T	submits	cost=28 (opt_cost=22)
37	173.342	173.342	1	5	47	B	presses	submit (enabled)
37	173.586	173.586	1	5	48	R	shows	talking emotion
37	173.589	173.589	1	5	49	R	shows	up_left gesture
37	173.674	173.674	1	5	50	R	says	You are not that far from the minimum; the difference is only 6 Francs. I am sure you can do it.
37	182.589	182.589	1	5	54	R	shows	talking emotion
37	182.591	182.591	1	5	55	R	shows	point_front gesture
37	182.673	182.673	1	5	56	R	says	By the way, you guys now also have the button on the bottom of your screen in the abstract view for comparing solutions.
37	191.245	191.245	2	5	58	A	presses	help (enabled)
37	197.740	197.740	2	5	61	A	presses	help (enabled)
37	198.331	198.331	2	5	63	A	presses	help (enabled)
37	200.375	200.375	2	5	65	B	presses	compare (enabled)
37	213.960	213.960	2	5	67	A	adds	Zermatt-Montreux (4-6)
37	215.286	215.286	2	5	69	A	adds	Zermatt-Davos (4-9)
37	226.824	226.824	2	6	71	A	presses	compare (enabled)
37	236.129	236.129	2	6	73	B	adds	Gallen-Davos (8-9)
37	245.416	245.416	2	6	78	B	adds	Zurich-Gallen (2-8)
