team_no	start	end	attempt_no	turn_no	event_no	subject	verb	object
8	0.386	0.386	1	1	1	R	shows	observe gesture
8	0.483	0.483	1	1	2	R	says	So, Sally and Anne, let's start building the tracks. I count on you guys. Are you ready? Also, you need to play this game together, as both of you will see different views at all times. You can talk now to help each other. To see my instructions again, check the information icon on your screens. Time to play. Let's Go!
8	53.855	53.855	1	1	3	R	shows	thinking gesture
8	53.895	53.895	1	1	4	R	says	(Hmm) I see.
8	62.703	62.703	1	1	6	A	adds	Luzern-Bern (1-3)
8	95.566	95.566	1	1	24	A	adds	Luzern-Zurich (1-2)
8	98.855	98.855	1	2	25	R	shows	observe gesture
8	105.063	105.063	1	2	28	B	adds	Zurich-Gallen (2-8)
8	110.953	110.953	1	2	31	B	adds	Gallen-Davos (8-9)
8	113.696	113.696	1	3	35	B	presses	help (enabled)
8	118.452	118.452	1	3	39	A	adds	Basel-Bern (0-3)
8	125.186	125.186	1	3	47	A	adds	Interlaken-Bern (5-3)
8	139.163	139.163	1	4	53	B	presses	help (enabled)
8	140.527	140.527	1	4	55	A	presses	help (enabled)
8	158.855	158.855	1	4	56	R	shows	thinking gesture
8	158.869	158.869	1	4	57	R	says	(Hmm) I see.
8	166.329	166.329	1	4	63	B	adds	Basel-Neuchatel (0-7)
8	169.658	169.658	1	4	65	A	presses	help (enabled)
8	173.371	173.371	1	4	68	B	adds	Montreux-Neuchatel (6-7)
8	177.180	177.180	1	5	71	B	presses	help (enabled)
8	181.000	181.000	1	5	73	A	adds	Luzern-Zermatt (1-4)
8	181.415	181.415	1	5	74	R	shows	observe gesture
8	196.279	196.279	1	5	88	B	presses	help (enabled)
8	218.746	218.746	1	5	114	B	presses	help (enabled)
8	231.547	231.547	1	5	116	A	presses	help (enabled)
8	264.308	264.308	1	5	119	A	adds	Zermatt-Montreux (4-6)
8	272.412	272.412	1	6	123	B	removes	Luzern-Zermatt (1-4)
8	274.206	274.206	1	6	126	B	removes	Zermatt-Montreux (4-6)
8	291.387	291.387	1	7	139	A	removes	Interlaken-Bern (5-3)
8	299.147	299.147	1	7	144	A	removes	Montreux-Neuchatel (6-7)
8	324.530	324.530	1	8	154	B	removes	Gallen-Davos (8-9)
8	327.756	327.756	1	8	157	B	removes	Zurich-Gallen (2-8)
8	347.445	347.445	1	9	160	B	presses	help (enabled)
8	349.493	349.493	1	9	162	A	presses	help (enabled)
8	355.179	355.179	1	9	164	B	presses	help (enabled)
8	355.995	355.995	1	9	166	B	presses	help (enabled)
8	405.726	405.726	1	9	172	A	adds	Luzern-Zermatt (1-4)
8	448.283	448.283	1	9	186	A	adds	Zurich-Davos (2-9)
8	458.854	458.854	1	10	188	R	shows	observe gesture
8	474.570	474.570	1	10	198	A	presses	help (enabled)
